N;K3;K5;K7;K9;K11;K13;K15;K17;K19;K21;K23;K25
8100;23392;14215;12123;11058;10609;10295;10073;10100;9937;9755;9744;9876;
8200;23426;14380;12206;11300;10793;10467;10248;10083;10003;9911;9726;9874;
8300;24068;14553;12299;11306;10871;10529;10266;10292;10132;9974;9947;10078;
8400;24187;14617;12490;11445;11007;10673;10405;10310;10164;10164;10136;10146;
8500;24650;14895;12617;11545;11096;10771;10500;10527;10344;10323;10133;10316;
8600;24608;14965;12829;11755;11209;10848;10616;10508;10470;10345;10340;10341;
8700;25001;15173;12905;11870;11325;10958;10825;10651;10713;10502;10430;10440;
8800;25376;15273;13011;12053;11464;11098;10856;10786;10895;10569;10504;10572;
8900;25693;15514;13085;12111;11695;11154;11028;10907;10778;10801;10710;10630;
9000;26040;15596;13229;12326;11727;11283;11181;10916;10944;10962;10763;10789;
9100;26048;15829;13408;12504;11890;11451;11331;11180;11041;11116;10789;10896;
9200;26556;15996;13542;12566;12042;11628;11404;11334;11200;11145;10808;11103;
9300;26651;16217;13764;12684;12054;11642;11503;11425;11270;11118;11072;11132;
9400;26716;16329;13846;12827;12337;11833;11634;11431;11374;11172;11097;11151;
9500;27489;16519;14214;12944;12331;11912;11768;11606;11531;11347;11261;11283;
9600;27418;16658;14175;13091;12471;12117;11907;11684;11634;11525;11316;11481;
9700;28070;16967;14247;13140;12575;12193;12069;11723;11718;11621;11588;11484;
9800;28003;16964;14435;13340;12776;12244;12035;11792;11862;11690;11658;11608;
9900;28178;17215;14462;13442;12816;12368;12251;11951;11948;11897;11773;11612;
10000;28904;17500;14576;13680;12935;12513;12343;12140;12182;12004;12066;11796;
