N;K3;K5;K7;K9;K11;K13;K15;K17;K19;K21;K23;K25
5000;836.249963;517.378971;290.965634;202.775738;214.986046;134.428420;182.920748;172.014534;170.666341;161.297861;174.814187;140.071410;
5100;1216.091279;439.362038;319.252251;287.810702;239.104580;199.210943;180.002778;166.165580;163.236025;158.808060;158.211883;166.300932;
5200;1065.193879;451.851746;275.573947;256.875456;222.890107;192.847090;148.168823;172.904598;156.802423;163.859696;182.197695;147.989865;
5300;930.897954;481.313827;291.693332;225.346400;195.793258;158.136017;170.425937;179.688620;139.050351;209.083715;154.628587;169.914684;
5400;1342.161689;426.892258;266.630831;219.622403;243.051435;204.960972;215.958329;174.198163;152.695776;219.068482;152.289199;175.048565;
5500;1092.298036;488.636879;351.955963;243.363925;195.969385;219.649721;195.979591;154.453877;161.573513;187.411312;166.820263;155.087072;
5600;1306.662543;438.270464;365.875662;234.108949;212.950699;148.243044;191.538508;183.910304;146.673106;193.274416;169.799882;165.725677;
5700;1049.306914;540.441486;331.998494;263.285017;299.549662;189.354166;219.604189;181.325674;153.779062;171.227918;168.469582;178.510504;
5800;1313.439378;315.325229;308.826812;250.804705;246.854208;184.707877;207.884583;177.865117;165.215011;185.410356;194.522492;162.385344;
5900;1268.340254;582.784694;290.301567;277.728284;249.343137;224.782117;197.443663;195.680863;136.715032;186.930468;191.658551;174.705466;
6000;906.436429;490.696444;314.744341;274.998182;256.044918;227.156334;198.856732;161.783806;173.254149;185.924716;168.902339;188.172793;
6100;1031.237606;606.947279;355.948030;265.542840;226.453086;241.344153;176.722947;196.089265;206.966181;174.988571;175.798180;136.297469;
6200;940.606188;339.374424;358.086582;325.353654;215.638587;206.562339;194.941017;176.224289;167.083811;148.620322;186.796681;200.207392;
6300;1333.501781;592.945191;227.259763;291.874973;271.876810;192.119754;245.220309;193.489018;178.232994;165.580796;182.721099;156.044865;
6400;1007.038232;494.393568;461.649217;292.871986;196.379734;223.452456;195.941318;195.844326;171.589627;191.895805;215.425161;198.851704;
6500;871.071754;573.025305;410.974452;266.347517;237.667835;174.203904;232.969955;204.156802;197.893911;181.824091;191.054966;192.932631;
6600;1475.391135;541.593021;301.730012;323.205817;234.145254;219.162041;219.629233;216.654102;203.928909;176.394444;184.181975;202.758477;
6700;1338.821497;590.343121;339.939701;300.981727;249.080308;234.989361;220.540246;212.160317;207.007246;149.669636;215.786932;199.020099;
6800;1361.142167;428.203223;316.971608;265.198039;330.665995;254.005905;178.706463;195.977039;180.244279;173.896521;181.402867;208.098534;
6900;1091.496221;449.120251;368.836007;270.593792;302.540906;230.306318;195.757503;218.268184;248.716706;166.204693;207.181080;186.919769;
7000;1351.896446;421.498517;358.036311;298.439274;237.636277;225.406300;203.722851;200.818326;204.364870;188.992063;179.744263;178.317133;
7100;1557.342929;539.117798;361.098325;319.081494;348.366187;210.613390;243.104916;210.708329;175.914752;145.821809;198.675615;183.855922;
7200;1180.857316;610.666030;313.039934;335.174581;240.480768;231.069254;200.317248;203.105884;210.302164;189.076704;200.461966;206.016990;
7300;1143.863628;553.419371;390.110241;380.821480;342.948976;283.672346;196.481551;212.435873;209.155445;230.815944;210.577777;202.192977;
7400;1153.326060;740.015540;386.318521;311.091626;235.335930;273.625657;189.910505;235.051058;239.386716;197.489240;222.456737;192.424011;
7500;1579.615460;691.240190;292.097586;340.464389;240.970953;235.488853;223.959818;224.095962;215.631630;161.657044;221.171879;177.952241;
7600;1935.172085;571.172478;377.718149;249.445385;251.139404;204.355083;230.173847;202.805325;208.501799;200.489401;168.718701;220.605984;
7700;1265.902050;580.294753;425.386883;419.610534;214.576327;258.998069;226.028759;179.677489;213.805987;208.300264;200.526806;238.031511;
7800;1764.884699;649.593719;429.083908;353.508133;287.412595;238.738351;232.746643;214.669513;256.048823;193.729192;194.375924;222.445499;
7900;1652.519591;594.681427;400.201199;372.942355;237.166608;287.800278;222.281353;222.685877;181.686543;201.700273;198.335574;225.858363;
8000;1285.168082;526.291744;351.400057;363.523039;288.319267;274.590604;243.817555;193.287351;244.965304;204.129861;175.279776;213.836386;
8100;1755.738591;497.675597;304.795013;347.928154;317.154536;226.472956;219.904525;181.931306;191.172697;213.724121;200.174924;199.226002;
8200;1864.706947;615.394995;564.336779;243.602135;268.652192;263.138747;282.148897;214.550693;229.386137;222.690368;185.663674;221.700248;
8300;1303.179957;643.409667;398.680323;266.486397;308.365043;274.206127;226.583318;202.183085;243.542604;193.981958;187.496667;228.890804;
8400;1724.717368;504.989109;486.551128;236.429694;251.606836;270.194374;216.993087;264.115505;182.065922;184.661853;181.741575;258.586543;
8500;1374.220142;529.556418;415.358881;309.480209;233.398800;224.450440;270.266535;239.234195;241.082973;233.837550;191.817622;213.642224;
8600;1601.585152;410.329136;432.091426;355.149264;332.588334;280.720502;235.541928;253.430464;271.014760;200.214885;182.288233;211.761658;
8700;1318.648171;720.245097;568.264023;379.175421;330.196911;239.278081;297.788516;269.473561;255.566038;207.942300;214.368841;238.249869;
8800;1550.935202;732.592656;375.514314;364.684795;268.960964;254.495580;276.718268;265.224433;228.663508;219.906798;164.258942;212.231006;
8900;1668.263468;694.964028;523.529369;325.768323;337.157233;241.306859;263.038020;214.121461;240.593017;221.558119;240.258194;227.730103;
9000;2139.361821;539.192915;507.854310;331.897575;203.174802;244.893855;254.952937;227.297162;260.863949;244.296950;207.036229;229.154969;
9100;1679.421924;659.978030;447.974330;379.429835;319.760848;236.321814;230.360587;274.249886;250.607262;210.777133;232.931320;197.294197;
9200;2028.912763;607.968749;483.166638;337.954139;278.530070;253.747906;349.030085;189.583755;238.746728;235.369922;220.966061;198.214530;
9300;1574.674252;661.150512;431.607461;338.911493;315.860729;261.415378;240.047912;251.308575;231.678657;249.126474;217.802663;229.185514;
9400;1709.628322;618.198188;419.023866;496.842027;350.747773;273.930648;307.561376;209.047841;263.552651;254.094471;195.335609;209.792755;
9500;1422.928319;569.824534;364.019230;337.594431;287.005226;314.620406;294.287275;217.481034;245.326313;235.554665;208.784578;182.608872;
9600;1613.632238;857.193094;371.916657;506.530354;304.903263;299.247389;275.816968;294.928805;224.432618;230.204257;201.767193;243.840112;
9700;1465.723712;627.770659;475.442951;359.655391;388.645082;266.921337;304.226889;267.181586;237.524736;234.215713;214.156485;185.091869;
9800;2472.169695;784.813991;564.273870;378.762459;308.438000;316.340007;246.193014;252.031744;229.058944;262.291822;256.078113;219.036527;
9900;1640.428603;694.731603;570.521691;353.402037;333.550596;301.590782;302.092701;253.394949;243.655494;220.814402;189.230019;221.819747;
10000;1474.786086;925.109723;372.751928;444.799955;317.175031;306.287447;348.116360;233.435216;227.266364;256.446876;227.233360;220.208992;
