N;K3;K5;K7;K9;K11;K13;K15;K17;K19;K21;K23;K25
5000;484.078506;297.193540;177.299182;132.574507;139.409469;104.331203;140.545366;133.007519;141.315250;137.127678;142.877570;121.020659;
5100;699.376866;256.569679;195.143537;187.360615;159.981249;136.348817;133.562719;125.435242;127.718440;134.621692;137.010948;144.516435;
5200;615.295051;260.359367;168.597153;174.355958;146.280552;136.875856;113.057507;125.159898;126.447618;135.203550;151.578363;120.341182;
5300;547.493379;284.956137;180.729079;151.185317;135.399409;111.749720;134.569685;133.910418;111.427106;170.373120;136.312142;143.697599;
5400;757.579699;258.920837;163.862747;157.835357;160.209238;140.854535;155.135425;137.211516;124.112852;179.435225;129.707363;146.287388;
5500;625.879381;278.711320;220.270289;157.569032;138.499097;152.062487;147.536436;124.342270;127.397017;156.060886;137.266165;131.255476;
5600;731.257820;260.716321;221.106309;153.437284;149.672977;110.068161;146.639013;143.178211;115.758369;158.458196;143.411994;143.808901;
5700;611.434379;312.789066;205.187719;169.514011;193.411478;134.874015;166.255827;142.249780;123.065023;142.930053;145.650266;151.499175;
5800;748.853123;198.436388;202.353651;165.529454;164.839316;132.128725;149.261515;138.531585;126.692541;148.192442;164.331981;145.784087;
5900;726.511528;333.988024;175.282629;173.199307;172.278844;156.406522;143.146778;148.573214;108.402030;159.721633;173.749820;143.391074;
6000;530.812585;288.152737;193.437328;169.218793;174.298594;154.573607;150.043327;119.360798;131.981059;147.671934;141.046092;162.154248;
6100;590.816384;350.637990;220.361067;164.045725;155.553849;171.143215;141.929560;148.293628;155.647037;148.788440;156.789668;117.051271;
6200;543.562324;208.947362;221.375247;191.953119;148.573214;152.088790;141.548578;140.306807;137.415429;119.582607;152.950973;173.467576;
6300;748.116301;346.156034;140.124944;189.451841;173.962640;143.418967;179.334882;152.167671;144.554488;135.018517;159.072311;136.795468;
6400;580.476528;290.816093;272.361892;189.802529;134.766465;156.297793;151.446360;148.899295;134.085793;146.523036;181.099420;166.210710;
6500;511.109577;326.928127;256.306457;166.027106;159.781100;135.698195;173.749820;156.626945;145.279042;147.834367;161.598267;170.856665;
