N;K3;K5;K7;K9;K11;K13;K15;K17;K19;K21;K23;K25
5000;128.261452;73.552702;58.343809;53.056574;51.107729;50.724747;53.347915;53.833075;55.407581;55.686623;55.677644;56.727418;
5100;124.515059;68.073490;58.923679;56.044625;55.560778;55.108983;54.221767;53.609701;54.249424;55.099909;58.000000;62.841069;
5200;123.361258;71.224996;56.231664;68.176242;53.935146;52.516664;53.291650;53.366656;53.758720;53.525695;56.480085;58.446557;
5300;131.529464;77.961529;64.132675;69.361373;68.161573;61.668468;60.340699;62.289646;59.177699;57.306195;60.605280;61.424751;
5400;126.348724;70.505319;64.768820;61.579217;57.070132;55.009090;56.621551;58.360946;60.423505;59.598658;60.852280;58.779248;
5500;151.716842;79.233831;63.992187;70.851958;60.654761;65.490457;61.627916;59.908263;59.707621;63.340350;65.291653;62.481997;
5600;150.429385;83.144453;71.224996;69.656299;64.085880;64.451532;60.398675;61.441029;68.468971;67.690472;63.126856;68.782265;
5700;140.843885;80.299440;71.379269;77.006493;72.759879;64.876806;67.126746;67.527772;72.780492;72.034714;71.589105;75.093275;
5800;153.635933;88.831301;77.220464;73.423430;70.950687;68.694978;68.789534;71.526219;68.330081;66.422888;69.842680;69.028979;
5900;141.647450;91.978258;69.260378;71.442284;67.490740;64.335060;64.124878;74.565408;65.038450;65.635356;66.625821;70.391761;
6000;137.273450;79.737068;69.440622;64.768820;62.585941;66.302338;64.830548;62.249498;65.604878;63.007936;65.130638;63.521650;
6100;140.879381;85.428333;64.691576;62.745518;59.849812;59.059292;60.149813;63.245553;61.838499;63.553127;67.059675;70.851958;
6200;147.268462;87.269697;71.161787;71.351244;74.323617;70.689462;65.391131;69.613217;66.015150;69.505395;69.541355;74.209164;
6300;141.070904;84.457090;71.930522;77.884530;84.118963;64.046858;62.024189;62.297673;62.417946;64.249514;66.760767;70.206837;
6400;141.421356;83.976187;80.950602;72.284161;66.400301;63.741666;68.212902;64.976919;70.484041;69.000000;71.749564;78.179281;
6500;149.402142;95.073656;74.659226;81.203448;76.334789;65.383484;65.984847;70.292247;67.970582;70.767224;71.309186;73.674962;
6600;144.492214;88.045443;75.139870;79.893679;74.033776;79.139118;75.670338;78.682908;78.460181;76.413350;80.212219;81.865744;
6700;157.515079;108.249711;81.749618;78.752778;77.549984;74.222638;74.128267;73.790243;76.759364;80.969130;77.291655;79.642953;
6800;158.974841;88.707384;75.226325;72.677369;75.279479;70.469852;71.351244;70.611614;72.883469;77.077883;75.703368;80.907354;
6900;141.636860;91.809586;75.624070;79.151753;76.707236;77.168646;73.416619;74.404301;76.177424;78.351771;77.884530;79.113842;
7000;160.984471;92.303846;91.918442;95.320512;96.400207;77.543536;75.571159;78.319857;81.344945;81.283455;82.304313;86.301796;
7100;173.815995;98.579917;100.034994;85.123440;86.151030;76.216796;73.641021;73.620649;75.099933;76.726788;78.025637;79.454389;
7200;169.023667;120.979337;82.048766;77.756029;75.186435;74.283242;73.722452;76.144599;77.382168;73.198361;78.504777;77.038951;
7300;154.803101;97.979590;82.692200;84.166502;81.252692;76.544105;75.683552;74.873226;76.131465;80.074965;85.831230;82.921650;
7400;151.967102;92.184597;77.524190;74.793048;74.087786;74.222638;72.938330;76.628976;70.213959;76.524506;79.768415;81.565924;
7500;174.899971;94.292099;76.072334;72.890329;72.429276;72.787362;75.372409;72.883469;75.953933;77.414469;83.636117;80.833162;
7600;183.790642;113.841996;93.717661;83.270643;95.393920;85.609579;79.636675;84.118963;83.354664;87.005747;89.749652;97.334475;
7700;187.616630;118.928550;94.111636;85.941841;90.586975;85.679636;82.522724;84.397867;83.402638;84.261498;84.451169;90.895544;
7800;170.176379;116.503219;87.424253;84.652230;79.974996;85.281886;78.733728;78.217645;78.847955;103.382784;85.924385;85.170417;
7900;168.798697;100.553468;103.768974;93.053748;87.361319;87.367042;84.923495;85.281886;86.498555;86.660256;88.385519;89.933309;
8000;177.504930;111.287915;84.728980;82.734515;82.334683;80.746517;84.498521;81.314205;87.572827;83.030115;87.384209;90.426766;
8100;181.424916;112.889326;94.789240;96.865887;94.747032;90.127687;88.459030;85.732141;87.326972;88.526832;93.866927;92.325511;
8200;200.723691;107.461621;95.241798;94.398093;93.053748;84.675853;90.614568;85.387353;86.156834;94.116949;98.173316;102.503658;
8300;165.620047;96.793595;95.073656;82.419658;82.115772;80.286985;89.112289;81.344945;81.780193;85.088190;85.440037;94.355710;
8400;180.352433;111.449540;96.046864;92.059763;92.086915;85.334635;83.048179;85.883642;82.987951;85.141059;88.634079;89.738509;
8500;180.130508;113.331373;89.966660;81.694553;86.521674;82.158384;84.000000;83.755597;83.084295;85.346353;88.881944;93.322023;
8600;182.288233;108.263567;92.422941;88.667920;86.324967;86.850446;82.710338;84.758480;86.861959;83.737686;83.958323;88.022724;
8700;166.219734;103.629146;92.271339;80.987653;89.693924;78.670198;78.898669;79.303216;80.740324;87.532851;86.232245;86.792857;
8800;162.563834;85.918566;83.648072;80.993827;77.794601;82.060953;89.509776;86.850446;79.962491;84.799764;89.493016;94.297402;
