N;K3;K5;K7;K9;K11;K13;K15;K17;K19;K21;K23;K25
8100;34687;22496;21084;19235;18891;18033;17746;17926;17587;17507;17635;17439;
8200;35214;23994;20868;20606;19041;18537;18294;18167;17661;17723;17705;17833;
8300;36896;24669;21337;20210;19479;19068;18542;18568;18398;17771;17918;17796;
8400;34370;24972;21792;20746;19522;18909;18617;18603;18489;18431;18176;18014;
8500;37411;25272;22179;20789;19847;18987;19088;18560;18399;18572;18336;18315;
8600;36914;25257;22166;20161;20018;19655;18966;18829;18867;18759;18322;18409;
8700;37884;25473;21696;21213;19992;19882;19352;19449;18941;18954;18693;18600;
8800;38328;25979;21580;21481;20966;20120;19703;19408;18994;19130;19236;18923;
8900;35549;26414;23120;21333;20320;19852;19835;19290;19448;19401;18857;19293;
9000;37230;26451;23336;22096;21683;20209;20182;19903;19504;19576;19520;19437;
9100;40718;26481;23701;22193;20906;20752;20416;20044;20123;19833;19568;19671;
9200;39925;26999;23752;22603;21783;20857;20647;20396;20364;19909;19816;19939;
9300;41017;26011;23964;22688;21583;21146;20836;20636;20488;20304;20211;20226;
9400;40693;27575;24222;22410;21944;21552;21161;20696;20694;20043;20190;20464;
9500;42026;27954;24761;23015;21844;21499;21215;20992;20775;20541;20471;20436;
9600;42011;28046;24959;22836;22049;21809;21396;20907;20989;20778;20619;20435;
9700;43940;28181;24947;23658;22660;22337;21689;21426;21499;21079;20989;21062;
9800;41014;28544;25097;23585;22659;22320;22130;21782;21454;21205;21206;21193;
9900;44052;29029;24803;24137;22860;22270;22168;21878;21786;21791;21299;21368;
10000;43349;28648;26173;24248;23319;22308;22370;22183;21714;21662;21486;21209;
