N;K3;K5;K7;K9;K11;K13;K15;K17;K19;K21;K23;K25
8200;22363;13882;11751;10892;10393;10118;9849;9807;9634;9530;9456;9514;
8300;22666;14056;11955;11009;10515;10232;9991;9942;9736;9649;9543;9594;
8400;22902;14225;12076;11128;10627;10320;10099;10010;9858;9761;9657;9706;
8500;23232;14367;12219;11242;10752;10439;10195;10105;9985;9893;9774;9837;
8600;23606;14542;12347;11369;10897;10548;10332;10218;10067;9979;9876;9918;
8700;23907;14639;12459;11507;10991;10636;10419;10349;10264;10117;10002;10024;
8800;24186;14778;12628;11692;11202;10770;10533;10458;10358;10238;10116;10174;
8900;24450;14966;12750;11777;11275;10869;10678;10565;10491;10369;10218;10282;
9000;24481;15177;12861;11946;11399;10988;10838;10682;10603;10499;10303;10361;
9100;25104;15285;13056;12073;11488;11087;10969;10769;10688;10570;10406;10512;
9200;25167;15444;13165;12204;11633;11200;11063;10922;10808;10713;10565;10599;
9300;25640;15630;13305;12353;11750;11339;11196;11037;10916;10754;10670;10678;
9400;25604;15761;13465;12411;11854;11465;11295;11145;11072;10848;10790;10798;
9500;26127;15998;13595;12584;11995;11576;11380;11274;11183;10959;10892;10896;
9600;26282;16101;13747;12691;12115;11717;11509;11316;11299;11096;11010;10966;
9700;26631;16326;13888;12833;12246;11852;11628;11431;11407;11204;11128;11084;
9800;26757;16514;14009;12948;12388;11984;11768;11511;11497;11337;11234;11162;
9900;27010;16608;14120;13109;12476;12074;11900;11591;11597;11498;11379;11303;
10000;27444;16769;14295;13184;12611;12167;12010;11729;11724;11559;11466;11382;
