N;K3;K5;K7;K9;K11;K13;K15;K17;K19;K21;K23;K25
5000;835.040119;547.923352;327.128415;191.632461;242.542780;174.479225;200.955219;180.878412;196.198879;168.383491;199.441721;159.141447;
5100;1230.371895;451.291480;277.674270;263.675937;238.149113;200.668881;190.202524;183.896710;175.128524;193.178674;195.846879;195.491688;
5200;1142.862196;465.514769;300.181612;247.949592;242.303529;217.048382;197.119253;179.153565;183.749830;181.799340;179.421292;176.940668;
5300;760.894211;473.395184;287.735990;213.735818;210.603894;199.404112;185.016216;186.005376;176.864355;223.524048;180.466063;193.594938;
5400;1409.740402;468.501868;302.238317;204.995122;216.002315;243.483059;212.776878;180.623919;167.317064;183.092873;175.943173;190.134163;
5500;1069.817741;471.738275;326.732306;258.427940;214.273190;237.126548;197.555056;200.808366;159.924982;188.178107;178.717654;206.194083;
5600;1326.518375;495.362494;351.863610;237.271996;233.469484;183.428460;182.890678;194.925627;168.068438;176.482294;206.114046;212.962438;
5700;882.302669;551.797064;320.685204;273.137328;235.367797;187.016042;207.328242;191.791554;186.807387;193.046626;199.231022;190.533462;
5800;1297.096758;309.607816;257.126428;219.508542;212.767479;201.166598;206.026697;187.341933;186.906394;193.633675;185.940851;199.486842;
5900;1271.042092;670.802504;323.706657;312.405186;237.202445;215.067431;207.769103;209.337049;153.717273;192.242035;187.728527;192.976683;
6000;967.837280;524.272830;344.457545;328.044204;240.312297;269.946291;185.062152;192.527920;180.308070;198.328011;211.478131;173.499280;
6100;1222.832368;597.624464;364.954792;277.229147;203.585363;218.000000;175.470795;169.752761;190.089453;209.358544;203.744939;193.868512;
6200;1051.991445;280.994662;368.842785;322.223525;237.002110;220.184014;205.009756;223.470356;162.720619;188.178107;199.554504;205.195029;
6300;1314.865773;528.134453;347.290944;304.845863;277.268823;164.155414;255.072539;187.651272;201.054719;194.334763;199.057781;210.686972;
6400;1076.570481;441.593705;463.731603;320.781857;227.699363;243.123425;212.891991;193.486434;202.009901;213.906522;220.263479;208.389059;
6500;1046.909738;629.033385;363.997253;255.047054;244.014344;177.555625;223.696223;198.113604;228.593526;176.581426;198.421269;206.097065;
6600;1456.001717;505.887339;337.226927;375.121314;243.669859;216.889373;212.028300;201.777105;189.683948;200.721200;210.190390;215.531900;
6700;1402.336621;558.322487;382.937332;288.298456;265.889075;254.564334;204.997561;235.520700;177.256876;173.435867;212.016509;224.508352;
6800;1266.346319;462.807735;290.373897;237.444730;335.044773;228.532273;199.562020;223.367410;199.047733;208.141779;208.834863;246.712383;
6900;1340.784099;509.257302;372.456709;273.078743;274.605171;236.983122;207.639110;212.221582;243.170722;188.148877;226.589938;211.246302;
7000;1338.653428;471.141168;363.529916;304.566906;250.273850;209.423017;215.668727;189.108435;247.636831;206.620425;227.741081;267.693855;
7100;1491.323238;489.026584;321.442063;324.616697;375.057329;218.421611;207.393346;215.965275;221.226129;180.806526;203.007389;220.542513;
7200;1218.375558;648.104158;336.823396;298.832729;228.002193;258.936286;197.896438;213.579025;184.797186;199.133121;230.121707;226.271960;
7300;1082.821777;529.211678;321.620895;370.248565;306.773532;276.832079;229.943471;212.769829;224.904424;206.741384;219.979545;223.501678;
7400;1242.579575;697.518459;383.579197;367.596246;279.007168;248.758919;194.018040;214.382835;238.081919;220.524375;215.840219;230.434372;
7500;1630.182505;739.781049;329.751422;300.749065;244.904063;271.184439;214.261522;238.899560;216.974653;180.626687;217.412051;206.550236;
7600;1578.802711;538.550833;358.092167;234.019230;299.791594;241.747802;261.805271;238.734162;219.913619;204.531171;152.735065;245.849547;
7700;1347.613817;599.836644;436.138739;389.542039;241.898739;270.630745;226.099536;236.031778;185.353716;230.217289;176.881316;248.102801;
7800;1830.931184;556.936262;429.567224;359.168484;256.943574;271.377965;215.664091;266.364412;245.030610;211.863163;221.535550;217.290129;
7900;1688.226584;682.712238;449.430751;296.508010;218.499428;277.427468;239.708156;221.327811;199.516917;219.533597;222.560104;233.216637;
8000;1355.492899;484.976288;406.932427;325.915633;301.267323;314.977777;243.563133;210.285520;250.705006;230.510303;195.120476;252.503465;
