N;K3;K5;K7;K9;K11;K13;K15;K17;K19;K21;K23;K25
5000;538.625102;217.251007;164.216321;146.130079;133.682460;142.646416;133.101465;116.726175;150.059988;137.963763;137.368119;125.594586;
5100;638.612559;280.618959;197.792821;178.426455;152.105227;123.324774;130.625419;116.043095;142.877570;137.455447;140.598720;125.821302;
5200;558.242779;287.057486;173.242604;171.245438;154.893512;123.243661;142.842571;141.862610;112.276445;146.635603;96.114515;129.499035;
5300;638.431672;281.403625;206.475180;172.107525;119.544971;145.897224;135.690825;146.880904;134.796142;147.600813;151.551971;131.764942;
5400;595.682801;330.708331;181.091137;166.667333;157.974682;136.755256;142.045767;146.027395;124.843903;163.113457;144.350268;153.424248;
5500;585.376802;273.625657;173.579953;167.317064;150.870806;152.377820;136.330481;145.883515;132.162778;165.042419;144.806768;131.958327;
5600;547.982664;234.608184;185.774056;144.291372;154.035710;125.654288;166.324983;128.565159;128.460111;164.490121;152.098652;133.352915;
5700;850.249375;283.762224;208.648029;140.691151;163.006135;140.513345;157.718103;129.672665;105.763888;157.050947;167.514179;138.708327;
5800;724.009668;262.807915;206.358911;191.125613;188.109011;131.190701;147.739636;120.739389;141.964784;145.897224;167.149634;133.731073;
5900;509.146344;304.103601;211.066340;173.853387;171.289229;167.794517;153.606640;144.616735;132.083307;169.313319;147.814072;162.754416;
6000;558.225761;270.859742;213.349479;150.256447;178.630904;147.214130;151.350586;138.946033;136.025733;156.821555;183.798803;159.154013;
6100;646.333505;292.593575;212.659352;176.555940;179.315365;173.896521;159.295323;144.481833;167.326029;156.483226;144.903416;145.982876;
6200;778.850435;322.265419;203.312567;158.322456;152.292482;150.665192;162.920226;156.767344;121.309521;153.306882;180.138835;147.516101;
6300;666.120860;320.563566;236.993671;212.181526;162.702182;161.130382;130.215206;144.982758;125.594586;138.195514;157.359461;173.375315;
6400;769.616138;302.430157;220.061355;199.892471;156.432094;149.164339;164.380656;148.060798;143.481706;122.249744;145.876660;175.499288;
6500;842.655920;295.575709;205.207212;180.355205;187.483333;169.528759;166.270863;146.283970;151.934196;165.090884;178.946920;185.607112;
6600;544.270154;310.206383;281.376971;223.977677;166.763305;164.411070;155.695215;156.754585;136.974450;134.962958;165.475074;169.782213;
6700;705.917842;295.193157;238.616848;193.189027;189.438644;179.114489;159.373775;153.346014;167.994048;141.237389;164.775605;156.716304;
6800;542.878439;365.310827;236.812162;153.873325;147.807307;181.306371;130.713427;157.375347;137.611773;131.734582;169.150820;175.353928;
6900;730.953487;432.805961;258.770168;172.383294;199.722307;143.059428;145.230851;152.921549;151.495875;117.974574;173.939645;162.533074;
7000;716.287652;303.486408;242.800329;210.057135;157.114608;184.921605;117.239072;201.829136;163.085867;139.000000;172.377493;171.857499;
7100;688.639964;284.293862;244.683469;183.021857;172.092998;155.595630;173.767085;168.549696;155.380179;134.394940;157.508730;203.388790;
7200;747.039490;352.946172;223.669399;167.412664;158.110721;162.154248;151.337371;192.039059;162.560758;140.900674;151.400132;153.544782;
7300;747.335935;270.787740;236.213886;170.235132;185.795587;182.381468;152.230089;142.453501;177.772326;133.622603;147.810690;170.088212;
7400;657.898928;344.305097;182.233367;171.192874;184.238975;169.796938;139.595845;168.327063;160.486760;149.053682;153.228587;173.343589;
7500;682.954610;327.163568;241.294426;201.464637;214.107450;163.960361;149.248116;180.718012;166.249812;121.786699;173.326282;182.513013;
7600;890.669411;315.329986;248.632259;189.978946;168.249814;166.318971;136.036760;194.131399;162.683742;163.110392;153.824575;152.731791;
7700;533.958800;275.815155;256.136682;217.227991;191.736799;205.411782;143.909694;190.827147;162.006173;158.410858;155.903817;190.821906;
7800;842.843995;305.872522;261.262320;192.932631;200.524313;161.626112;178.924565;163.239088;179.977776;140.385184;146.324981;182.934414;
7900;703.263109;447.130853;258.994208;183.133831;221.015837;170.129363;147.129195;156.259400;177.160944;153.996753;151.429852;170.196945;
8000;827.369325;421.328850;246.957486;181.113224;191.452344;175.806712;171.475946;163.468651;168.442869;175.017142;159.395734;171.245438;
8100;981.993890;378.297502;237.217200;172.374592;164.335024;169.130127;183.877677;170.844959;166.697331;159.028299;150.046659;177.423223;
8200;758.011214;277.200289;288.839056;180.712479;190.614795;193.251132;189.277574;162.246726;170.188131;158.455041;141.453172;165.369284;
8300;921.497694;345.920511;238.535113;250.245879;208.336267;183.600109;182.104366;156.837496;167.026944;181.218101;158.543369;187.168373;
8400;876.957810;365.436725;249.335116;198.292713;177.440131;179.788765;172.898814;184.008152;173.049126;191.692462;154.495955;164.642036;
8500;782.333049;396.381130;219.988636;232.615563;200.389620;199.814914;162.791277;171.589627;202.197923;164.915130;140.847435;185.094570;
8600;1008.129456;443.211011;283.095390;185.491240;220.351991;159.715372;187.163031;176.519121;188.010638;199.070339;158.420327;182.770348;
8700;892.704318;374.763926;265.018867;224.093730;183.428460;148.596770;162.874185;182.680048;190.604302;165.196852;147.468641;166.334001;
8800;1049.197789;417.839682;255.964841;215.130193;169.044373;163.496177;166.826257;173.700892;151.228304;165.230143;176.850219;160.847754;
8900;757.349985;366.880089;229.915202;202.432705;230.458239;183.433912;207.398168;184.664561;186.788651;163.024538;167.866018;176.411451;
9000;902.614536;253.185703;282.187881;227.246562;224.196343;175.974430;166.135487;173.415686;181.925809;177.634456;165.598913;195.785597;
9100;981.071863;352.005682;241.020746;234.591134;205.090224;172.043599;196.501908;190.738040;185.690603;187.837696;183.561979;186.657440;
9200;887.007892;330.832284;205.119477;217.823323;212.271053;171.793481;192.372035;179.315365;185.714835;170.287991;173.620275;182.969943;
9300;748.570638;328.730893;239.781150;161.709616;178.137587;187.163031;181.298097;166.066252;167.065855;171.662459;178.899413;163.254403;
9400;749.787970;432.701976;268.082077;215.487819;208.870773;187.858990;161.527088;196.451012;192.325245;196.234554;206.956517;168.011904;
9500;1231.284695;370.293127;249.705827;226.037607;232.165889;149.582753;192.244636;182.370502;178.658893;171.665372;182.400658;161.545659;
9600;1185.574123;358.235956;255.679487;188.393206;201.039797;200.302272;158.492902;178.695271;160.202996;186.919769;195.747286;158.990566;
9700;784.383197;522.529425;277.987410;200.332224;209.582919;175.248395;207.323419;181.686543;187.448660;169.899971;192.657728;157.146429;
9800;913.658032;398.054016;265.386511;203.690942;233.792643;170.026469;220.147678;166.324983;218.373533;168.816468;155.331903;162.683742;
9900;892.469607;447.343269;282.458847;191.642897;228.582589;168.116031;190.007895;183.393021;188.433012;178.907797;176.088046;170.431805;
10000;744.579076;469.926590;362.695465;240.881714;171.219158;196.112213;198.159027;170.505132;176.918060;195.887723;177.971908;201.345474;
