N;K3;K5;K7;K9;K11;K13;K15;K17;K19;K21;K23;K25
8100;23398;14273;11962;11107;10606;10431;9966;10069;9890;9675;9697;9787;
8200;23442;14388;12212;11237;10748;10565;10148;10056;9967;9824;9684;9776;
8300;23621;14557;12367;11365;10876;10643;10306;10415;10138;9926;9905;9969;
8400;24081;14764;12494;11529;11045;10643;10505;10364;10150;10198;10041;10132;
8500;24464;14918;12610;11679;11174;10793;10597;10497;10467;10309;10065;10257;
8600;24612;15088;12665;11695;11220;10820;10721;10629;10348;10382;10379;10371;
8700;24970;15252;12966;11980;11483;11016;10788;10881;10703;10492;10258;10285;
8800;25115;15236;13029;12106;11560;11103;10920;10754;10662;10505;10529;10502;
8900;25601;15511;13088;12338;11715;11306;11009;10914;10812;10679;10607;10595;
9000;25694;15735;13372;12499;11713;11261;11183;10936;10924;10849;10654;10704;
9100;26054;15731;13364;12509;11848;11495;11447;11263;11012;11005;10764;10964;
9200;26355;15981;13533;12692;12127;11602;11407;11230;11182;11182;10919;11181;
9300;26792;16085;13796;12697;12118;11716;11588;11327;11160;11167;11071;11005;
9400;26748;16344;13871;12796;12292;11827;11744;11460;11400;11262;11146;11192;
9500;27348;16351;14043;12919;12373;11861;11883;11671;11511;11222;11242;11284;
9600;27502;16683;14254;13084;12506;12145;11954;11654;11641;11578;11462;11310;
9700;27736;17005;14408;13221;12674;12162;12050;11857;11798;11583;11457;11327;
9800;27812;17000;14424;13442;12798;12342;12131;11977;11830;11637;11537;11611;
9900;28177;17165;14571;13426;12823;12493;12477;12049;11974;11821;11697;11735;
10000;28415;17492;14761;13672;13057;12454;12479;12019;12177;12077;11763;11831;
