N;K3;K5;K7;K9;K11;K13;K15;K17;K19;K21;K23;K25
5000;934.109737;351.260587;276.036230;223.228582;191.086368;197.663856;178.294700;147.370282;193.264068;161.164512;164.033533;146.744676;
5100;1104.771470;483.558683;327.914623;268.346791;232.806787;167.430583;178.465683;141.223228;180.834178;155.945503;166.661333;144.519895;
5200;931.925426;493.647648;273.989051;254.886249;235.148889;173.031789;179.933321;180.030553;126.688595;171.373860;114.516374;154.990322;
5300;1126.161623;478.571834;342.163704;269.204383;180.659901;211.165812;175.171345;196.017856;160.483644;178.373204;183.259379;149.469060;
5400;1032.116273;563.826214;286.061182;266.990637;233.880311;182.384210;188.486074;191.676811;152.797251;189.385850;167.053884;180.988950;
5500;1041.009606;472.331451;262.899220;268.292751;216.896289;212.018867;173.758453;192.231631;154.838626;197.823153;166.808273;162.926364;
5600;973.758697;388.809722;307.978895;227.800351;229.220418;182.214160;208.786973;164.526594;163.807814;198.846675;179.351610;159.868696;
5700;1495.003010;495.196931;339.523195;206.392829;224.555116;193.726611;216.037034;160.486760;131.369707;192.644751;206.492131;160.542829;
5800;1280.182799;438.539622;340.848940;298.311917;295.959457;176.141988;197.055830;161.173819;186.260570;170.557908;200.962683;152.029602;
5900;883.382137;520.363335;338.258777;259.225770;242.416996;241.045639;206.215906;174.859944;168.635702;203.081265;182.395175;183.872238;
6000;948.786593;457.555461;347.085004;222.117086;273.018314;204.995122;190.433716;182.397917;173.689378;185.512803;210.715448;185.016216;
6100;1128.976528;502.337536;344.312358;268.408271;264.342581;255.593427;212.666405;191.692462;221.646114;191.603758;171.344682;173.280120;
6200;1386.139603;553.558488;314.186250;249.367199;215.392665;216.460158;210.413878;199.564526;152.826699;177.426041;215.671046;171.548827;
6300;1199.040033;575.676993;387.648036;340.646444;230.718443;220.812137;160.844646;191.934885;153.006536;173.582833;188.393206;195.005128;
6400;1348.666378;520.549709;369.891876;337.209134;232.482257;194.830696;224.472715;195.217827;180.102748;141.665098;178.611310;201.930681;
6500;1493.821609;514.125471;328.785644;286.810042;294.056117;236.309120;226.631860;180.903289;210.176117;194.043809;224.868851;215.204554;
6600;936.427787;555.249493;480.009375;356.404265;236.110144;231.657074;215.041856;203.130500;165.336021;174.249821;201.092019;202.546291;
6700;1264.477758;525.004762;406.509532;301.438219;278.071933;232.793900;229.000000;203.091113;223.792314;167.639494;195.202459;190.730176;
6800;942.835086;632.334563;379.444331;220.689828;198.768710;268.823362;192.434404;201.992574;177.152477;164.793811;199.143165;204.536060;
6900;1276.313441;753.108890;429.432183;267.938426;294.910156;183.425734;194.048963;184.282392;196.944155;149.919979;203.051718;189.744565;
7000;1244.159154;532.930577;397.263137;340.013235;237.838180;262.939156;153.938299;265.399699;209.961901;164.890873;217.437347;194.373352;
7100;1217.377509;500.803355;412.177146;308.434758;263.901497;229.205148;243.797047;215.257985;189.633858;175.553411;195.752395;245.089779;
