100;10.680000;
200;12.440000;
300;13.460000;
400;14.600000;
500;14.840000;
600;15.100000;
700;16.120000;
800;16.560000;
900;16.800000;
1000;17.040000;
1100;17.200000;
1200;18.000000;
1300;18.160000;
1400;17.900000;
1500;18.480000;
1600;18.720000;
1700;18.360000;
1800;19.260000;
1900;18.540000;
2000;18.620000;
2100;19.320000;
2200;19.700000;
2300;19.620000;
2400;19.760000;
2500;19.980000;
2600;19.840000;
2700;20.040000;
2800;20.180000;
2900;20.240000;
3000;19.940000;
3100;20.480000;
3200;20.120000;
3300;20.240000;
3400;20.760000;
3500;20.380000;
3600;20.740000;
3700;21.160000;
3800;20.840000;
3900;21.300000;
4000;21.260000;
4100;21.140000;
4200;21.420000;
4300;21.020000;
4400;21.360000;
4500;21.400000;
4600;21.380000;
4700;22.140000;
4800;21.240000;
4900;21.780000;
5000;21.560000;
5100;21.380000;
5200;22.080000;
5300;21.900000;
5400;21.960000;
5500;21.700000;
5600;21.720000;
5700;21.880000;
5800;22.580000;
5900;22.340000;
6000;22.320000;
6100;22.300000;
6200;22.780000;
6300;22.380000;
6400;22.540000;
6500;22.620000;
6600;22.780000;
6700;22.620000;
6800;22.360000;
6900;22.600000;
7000;22.140000;
7100;23.000000;
7200;22.680000;
7300;22.860000;
7400;22.880000;
7500;22.520000;
7600;22.500000;
7700;22.620000;
7800;22.560000;
7900;22.720000;
8000;23.080000;
8100;23.200000;
8200;23.300000;
8300;23.240000;
8400;23.360000;
8500;23.040000;
8600;23.160000;
8700;23.340000;
8800;23.440000;
8900;22.900000;
9000;23.480000;
9100;23.400000;
9200;23.740000;
9300;23.160000;
9400;23.380000;
9500;23.480000;
9600;23.560000;
9700;23.460000;
9800;23.740000;
9900;23.960000;
10000;23.720000;
10100;23.620000;
10200;23.480000;
10300;23.240000;
10400;24.240000;
10500;23.700000;
10600;23.800000;
10700;23.780000;
10800;23.680000;
10900;24.140000;
11000;24.220000;
11100;24.200000;
11200;23.920000;
11300;24.180000;
11400;24.060000;
11500;23.940000;
11600;24.860000;
11700;23.880000;
11800;24.720000;
11900;24.380000;
12000;24.060000;
12100;24.220000;
12200;24.480000;
12300;24.280000;
12400;24.560000;
12500;24.140000;
12600;24.220000;
12700;24.580000;
12800;24.120000;
12900;24.200000;
13000;24.520000;
13100;25.060000;
13200;24.020000;
13300;24.420000;
13400;24.740000;
13500;24.980000;
13600;24.480000;
13700;24.380000;
13800;24.740000;
13900;24.900000;
14000;24.320000;
14100;24.340000;
14200;25.020000;
14300;25.000000;
14400;24.400000;
14500;24.800000;
14600;24.520000;
14700;25.040000;
14800;24.680000;
14900;24.920000;
15000;25.240000;
15100;24.640000;
15200;24.760000;
15300;25.100000;
15400;25.200000;
15500;24.920000;
15600;24.240000;
15700;24.560000;
15800;24.940000;
15900;25.180000;
16000;24.840000;
16100;25.100000;
16200;25.340000;
16300;25.420000;
16400;25.340000;
16500;25.120000;
16600;25.580000;
