N;K3;K5;K7;K9;K11;K13;K15;K17;K19;K21;K23;K25
4900;2228.877969;1586.454538;331.567489;244.942850;878.691072;860.389447;602.951076;176.136311;599.295420;999.220696;182.370502;794.111453;
5000;1965.559462;1449.601669;1039.362304;1127.319387;902.816703;1050.765435;842.986951;153.821325;637.104387;168.514094;823.164625;984.694877;
5100;1705.954571;1468.092300;1432.697107;977.208780;1097.680737;651.423825;195.294649;616.971636;845.921391;162.754416;860.238339;820.674113;
5200;2086.856008;1489.461648;1449.607878;733.507328;928.604868;659.031107;1353.947192;178.591713;869.778707;866.207250;184.352922;843.945496;
5300;1578.645305;1520.873762;797.745573;720.523421;202.398123;911.055981;654.309560;634.003155;635.182651;646.430971;865.625208;874.257399;
5400;2660.125561;1305.800138;811.646475;724.514320;965.231578;934.250502;1271.613542;657.574330;645.501356;206.351642;1371.164469;898.666790;
5500;1786.601522;1627.659670;1337.101342;1236.948665;775.329607;1322.049923;234.723241;191.316492;1274.968235;1268.266534;649.573706;929.726304;
5600;2198.641399;1343.416168;1381.012310;233.478050;211.395364;1166.570186;1155.210370;1126.781257;661.825506;1119.183184;204.195984;1091.816377;
5700;2561.016400;1869.349085;1401.477435;1059.221412;759.099466;991.114020;708.030367;685.885559;676.848580;175.755512;920.009783;928.316756;
5800;2214.858460;980.338207;1412.166421;210.535033;1034.390158;1007.433372;1360.665278;1174.323635;1150.542915;691.670442;969.054694;940.405763;
5900;1977.225329;596.322061;1193.718979;1382.116855;1061.465025;224.588513;1038.472436;180.950269;158.760826;736.655279;703.646929;957.920143;
6000;1768.001131;1245.977127;1531.717337;1350.755344;1075.135340;813.972358;203.346994;1211.366584;173.942519;1220.390921;179.287479;971.008754;
6100;2412.366680;1299.686116;1238.590731;1131.518891;796.442088;210.890967;178.860281;1023.001466;216.573313;1027.294018;996.015562;202.511728;
6200;1756.362719;302.501240;923.633585;1954.506843;792.282147;1065.129100;770.639345;1061.487164;1226.851254;169.295599;206.516343;1236.683872;
6300;3131.467547;1156.440660;1540.613514;1630.267463;1119.592783;1085.320690;1787.382444;1044.343813;748.287378;750.252624;1029.024295;737.623210;
6400;3143.953562;1132.364782;1100.372664;868.524611;1368.442911;1336.001497;1083.767041;760.357811;1277.119806;207.422275;193.111367;1025.759231;
6500;2553.793844;597.567569;364.839691;1200.790573;251.414001;173.556907;214.594967;775.243188;1466.650606;184.133104;208.899497;214.674172;
6600;1368.543386;1216.788396;1825.571144;1478.629095;851.866774;1140.341615;815.996324;1093.498057;781.053135;1079.909255;1094.201078;758.984848;
6700;1267.919161;1921.100206;289.490933;1506.435196;1440.975711;241.226035;805.259585;820.359068;178.070211;775.965205;187.592644;1094.686256;
6800;2118.261551;1187.538210;287.720350;901.133730;970.840873;242.639651;879.994318;817.832501;808.116947;1362.881506;791.427192;191.877565;
6900;2143.932368;460.267314;1406.602289;926.589445;897.757205;1192.239909;169.546454;838.977950;1367.984649;1119.278339;812.257348;801.292082;
7000;2733.177455;1205.870225;1042.551677;323.126910;900.968368;212.428812;210.746293;831.873187;230.727112;1129.020372;188.751159;212.261631;
7100;2240.296186;1682.767066;335.624791;1316.753204;930.820606;1225.823397;855.891932;1190.299542;835.629703;152.367976;1164.039089;840.258294;
7200;1241.435862;1285.370764;1435.981546;1341.642277;1540.224334;896.858963;868.035714;869.651079;854.472352;192.013020;1428.137598;218.931496;
7300;2139.434037;1274.966666;1468.104560;1947.849070;1350.871571;1515.679716;233.730614;200.032497;1188.227672;1208.897432;1197.497390;864.811540;
7400;3842.102159;1357.201901;1466.784238;1657.789794;960.093745;246.454864;900.044999;1237.499899;212.816823;859.581293;191.864536;867.410514;
