N;K3;K5;K7;K9;K11;K13;K15;K17;K19;K21;K23;K25
8200;21276;13606;9825;10595;9997;9732;8831;9415;18130;17823;9083;9094;
8300;22167;13602;11754;10789;10157;9077;18582;18754;18305;18212;9186;9032;
8400;22470;13350;11757;10643;10304;9925;18885;18693;18336;8966;9330;9348;
8500;22340;13847;22095;20372;10441;10147;9844;9823;9657;18454;18379;9399;
8600;22284;25629;12128;11146;10605;10184;10093;9970;9601;9576;9520;18698;
8700;23069;25697;21703;11264;10704;19884;10139;19258;19069;9791;9663;18778;
8800;22802;11593;12135;21558;10846;10407;10415;10070;9410;9862;19226;19161;
8900;24339;25083;10639;11541;10935;10506;19683;10226;10123;10014;9944;9772;
9000;36739;14789;12586;11763;11023;10650;20374;20105;19897;19530;9955;19385;
9100;24594;15046;23668;11763;11237;10752;20633;20051;10314;10221;19651;10029;
9200;25348;15152;24005;12056;11457;20861;10691;10616;10464;10343;19779;19655;
9300;41418;15254;13106;12003;11362;11083;10934;20625;20632;20231;20320;20124;
9400;25658;15355;12912;12109;11488;21533;10112;10789;10670;10481;10437;10490;
9500;25525;15786;13116;23111;11708;21554;21258;10880;10768;10584;10490;20605;
9600;41970;15993;24987;12300;11762;11498;11185;21284;10910;20696;10646;10543;
9700;43778;29147;25236;12516;11968;11509;11258;21464;21269;10747;20926;10721;
9800;26466;16160;13501;12724;12047;22528;21950;11129;11235;10911;10923;21066;
9900;18894;28319;24767;11298;12105;11754;22083;21877;21917;11215;11062;21171;
10000;24871;15563;14169;12945;12196;11814;11786;11405;11402;10550;11062;10992;
