2300;29279.000000;14792.000000;198;12.730000;6.431304;1333505.000000;1333505.000000;4949;579.784790;579.784790;22849.000000;25804.000000;350;9.934348;11.219131;35865.000000;6407.000000;215;15.593478;2.785652;31271.000000;12394.000000;170;13.596087;5.388696;
2400;27316.000000;15549.000000;220;11.381667;6.478750;1492665.000000;1492665.000000;5503;621.943726;621.943726;23949.000000;27104.000000;355;9.978750;11.293333;37848.000000;6743.000000;225;15.770000;2.809583;33253.000000;13019.000000;178;13.855416;5.424583;
2500;28406.000000;15415.000000;231;11.362400;6.166000;1555209.000000;1555209.000000;5742;622.083618;622.083618;25114.000000;28404.000000;374;10.045600;11.361600;41514.000000;6981.000000;236;16.605600;2.792400;36688.000000;13406.000000;193;14.675200;5.362400;
2600;29451.000000;16823.000000;375;11.327308;6.470385;1661590.000000;1661590.000000;6154;639.073059;639.073059;26277.000000;29704.000000;423;10.106539;11.424616;41025.000000;7359.000000;254;15.778846;2.830385;35733.000000;13969.000000;192;13.743462;5.372692;
2700;30574.000000;18114.000000;240;11.323704;6.708889;1790502.000000;1790502.000000;6630;663.148865;663.148865;27382.000000;31004.000000;370;10.141481;11.482963;45442.000000;7566.000000;254;16.830370;2.802222;39930.000000;14226.000000;201;14.788889;5.268889;
2800;32765.000000;18261.000000;261;11.701786;6.521786;1944767.000000;1944767.000000;7204;694.559631;694.559631;28606.000000;32304.000000;382;10.216429;11.537143;44852.000000;7980.000000;263;16.018572;2.850000;39206.000000;15152.000000;209;14.002143;5.411428;
2900;34260.000000;18019.000000;268;11.813793;6.213448;2085302.000000;2085302.000000;7634;719.069641;719.069641;29687.000000;33604.000000;397;10.236897;11.587586;48696.000000;8216.000000;276;16.791723;2.833103;42847.000000;15657.000000;216;14.774828;5.398965;
3000;37459.000000;21565.000000;288;12.486333;7.188334;2242595.000000;2242595.000000;8222;747.531677;747.531677;30856.000000;34904.000000;401;10.285334;11.634666;48200.000000;8615.000000;280;16.066668;2.871667;42104.000000;16500.000000;220;14.034667;5.500000;
3100;37471.000000;21325.000000;308;12.087420;6.879032;2420868.000000;2420868.000000;8807;780.925171;780.925171;32099.000000;36204.000000;429;10.354516;11.678710;51677.000000;8864.000000;292;16.670000;2.859355;45691.000000;16979.000000;232;14.739032;5.477097;
3200;37577.000000;21531.000000;307;11.742812;6.728437;2576296.000000;2576296.000000;9396;805.092529;805.092529;33293.000000;37504.000000;452;10.404062;11.720000;53205.000000;9238.000000;306;16.626562;2.886875;46521.000000;17415.000000;241;14.537812;5.442187;
3300;40822.000000;21273.000000;321;12.370303;6.446363;2709458.000000;2709458.000000;9859;821.047852;821.047852;34442.000000;38804.000000;446;10.436970;11.758788;54362.000000;9564.000000;315;16.473333;2.898182;48037.000000;18361.000000;251;14.556666;5.563940;
3400;40811.000000;23434.000000;322;12.003235;6.892353;2888290.000000;2888290.000000;10534;849.497070;849.497070;35633.000000;40104.000000;465;10.480294;11.795294;56841.000000;9848.000000;327;16.717941;2.896471;50070.000000;18521.000000;261;14.726471;5.447353;
3500;41671.000000;23597.000000;326;11.906000;6.742000;3057550.000000;3057550.000000;11430;873.585693;873.585693;36822.000000;41404.000000;514;10.520572;11.829714;62956.000000;10202.000000;337;17.987429;2.914857;55949.000000;18950.000000;270;15.985429;5.414286;
3600;42973.000000;23520.000000;343;11.936944;6.533333;3234806.000000;3234806.000000;11796;898.557251;898.557251;38024.000000;42704.000000;788;10.562222;11.862223;58749.000000;10598.000000;342;16.319166;2.943889;51086.000000;19216.000000;271;14.190556;5.337778;
3700;44582.000000;24691.000000;331;12.049190;6.673243;3424273.000000;3424273.000000;12867;925.479187;925.479187;39235.000000;44004.000000;550;10.604054;11.892973;60218.000000;10984.000000;360;16.275135;2.968649;52984.000000;20568.000000;286;14.320000;5.558919;
3800;47928.000000;25378.000000;371;12.612632;6.678421;3556848.000000;3556848.000000;13037;936.012634;936.012634;40403.000000;45304.000000;519;10.632368;11.922105;60860.000000;11318.000000;362;16.015789;2.978421;53377.000000;21197.000000;303;14.046579;5.578158;
3900;49921.000000;27406.000000;358;12.800257;7.027180;3840871.000000;3840871.000000;14253;984.838745;984.838745;41595.000000;46604.000000;539;10.665384;11.949743;63747.000000;11792.000000;390;16.345385;3.023590;55740.000000;21509.000000;309;14.292308;5.515128;
4000;48848.000000;26203.000000;383;12.212000;6.550750;4090328.000000;4090328.000000;14939;1022.581970;1022.581970;42798.000000;47904.000000;541;10.699500;11.976000;67856.000000;11914.000000;385;16.964001;2.978500;60222.000000;22215.000000;305;15.055500;5.553750;
4100;49695.000000;28295.000000;393;12.120731;6.901219;4178249.000000;4178249.000000;15299;1019.085144;1019.085144;44052.000000;49208.000000;565;10.744390;12.001951;73388.000000;12185.000000;400;17.899511;2.971951;65383.000000;22817.000000;329;15.947073;5.565122;
4200;52615.000000;29259.000000;407;12.527381;6.966429;4389518.000000;4389518.000000;15957;1045.123291;1045.123291;45229.000000;50608.000000;592;10.768809;12.049523;71681.000000;12539.000000;407;17.066904;2.985476;63421.000000;23632.000000;332;15.100238;5.626667;
4300;52790.000000;29017.000000;412;12.276744;6.748139;4616429.000000;4616429.000000;16853;1073.588135;1073.588135;46465.000000;52008.000000;696;10.805814;12.094884;77890.000000;12788.000000;421;18.113953;2.973953;69390.000000;23747.000000;345;16.137209;5.522558;
4400;62284.000000;35857.000000;456;14.155455;8.149318;4789475.000000;4789475.000000;17469;1088.517090;1088.517090;47777.000000;53408.000000;1428;10.858409;12.138182;77952.000000;13071.000000;864;17.716364;2.970682;68903.000000;24120.000000;686;15.659773;5.481818;
4500;56306.000000;32225.000000;835;12.512444;7.161111;5082250.000000;5082250.000000;38316;1129.388916;1129.388916;48941.000000;54808.000000;1227;10.875778;12.179556;78561.000000;13654.000000;924;17.458000;3.034222;69480.000000;24980.000000;762;15.440000;5.551111;
4600;61073.000000;32167.000000;885;13.276739;6.992826;5279891.000000;5279891.000000;28578;1147.802368;1147.802368;50233.000000;56208.000000;635;10.920218;12.219131;79088.000000;13869.000000;461;17.193043;3.015000;69820.000000;25752.000000;365;15.178261;5.598261;
4700;58777.000000;34742.000000;444;12.505745;7.391915;5499728.000000;5499728.000000;20165;1170.154907;1170.154907;51579.000000;57608.000000;668;10.974256;12.257021;78058.000000;14280.000000;472;16.608086;3.038298;68567.000000;26187.000000;375;14.588723;5.571702;
4800;60676.000000;36176.000000;473;12.640833;7.536667;5625156.000000;5625156.000000;20724;1171.907471;1171.907471;52694.000000;59008.000000;737;10.977917;12.293333;83367.000000;14529.000000;552;17.368126;3.026875;73580.000000;26540.000000;436;15.329166;5.529167;
4900;62332.000000;33050.000000;512;12.720817;6.744898;6012622.000000;6012622.000000;22639;1227.065674;1227.065674;53989.000000;60408.000000;686;11.018164;12.328163;84359.000000;15057.000000;502;17.216122;3.072857;74835.000000;27776.000000;403;15.272449;5.668571;
5000;72807.000000;35059.000000;462;14.561400;7.011800;6196556.000000;6196556.000000;23212;1239.311157;1239.311157;55269.000000;61808.000000;1296;11.053800;12.361600;90908.000000;14972.000000;1028;18.181601;2.994400;80860.000000;27467.000000;834;16.172001;5.493400;
5100;73897.000000;39812.000000;1069;14.489608;7.806274;6496245.000000;6496245.000000;26721;1273.773560;1273.773560;56539.000000;63208.000000;741;11.086079;12.393725;84623.000000;15849.000000;508;16.592745;3.107647;74408.000000;28752.000000;408;14.589804;5.637647;
5200;70381.000000;37033.000000;539;13.534808;7.121731;6850579.000000;6850579.000000;24908;1317.419067;1317.419067;57773.000000;64608.000000;707;11.110192;12.424616;91693.000000;15978.000000;527;17.633268;3.072692;81215.000000;29211.000000;412;15.618269;5.617500;
5300;67682.000000;39621.000000;511;12.770188;7.475660;7008001.000000;7008001.000000;25540;1322.264282;1322.264282;58992.000000;66008.000000;747;11.130566;12.454340;93045.000000;16216.000000;526;17.555660;3.059623;82519.000000;29479.000000;425;15.569623;5.562076;
5400;73023.000000;42263.000000;555;13.522778;7.826481;7155805.000000;7155805.000000;25999;1325.149048;1325.149048;60300.000000;67408.000000;732;11.166667;12.482963;100057.000000;16359.000000;546;18.529074;3.029444;89150.000000;30108.000000;439;16.509260;5.575555;
5500;71662.000000;40412.000000;513;13.029454;7.347636;7612261.000000;7612261.000000;27514;1384.047485;1384.047485;61551.000000;68808.000000;791;11.191091;12.510546;93858.000000;17057.000000;539;17.065090;3.101273;82927.000000;31110.000000;437;15.077637;5.656363;
5600;76917.000000;41288.000000;533;13.735179;7.372857;7781253.000000;7781253.000000;28088;1389.509521;1389.509521;62784.000000;70208.000000;1752;11.211429;12.537143;99863.000000;17365.000000;1159;17.832678;3.100893;88874.000000;31634.000000;956;15.870358;5.648929;
5700;77949.000000;42950.000000;1127;13.675263;7.535088;8089795.000000;8089795.000000;54464;1419.262329;1419.262329;64042.000000;71608.000000;856;11.235438;12.562807;96259.000000;17712.000000;572;16.887545;3.107368;84692.000000;31957.000000;459;14.858246;5.606491;
5800;74083.000000;41114.000000;569;12.772931;7.088621;8369934.000000;8369934.000000;30308;1443.092041;1443.092041;65198.000000;73008.000000;819;11.241035;12.587586;101943.000000;17893.000000;582;17.576380;3.085000;90070.000000;32478.000000;475;15.529310;5.599655;
5900;81278.000000;45018.000000;568;13.775932;7.630169;8654262.000000;8654262.000000;31472;1466.824097;1466.824097;66559.000000;74408.000000;949;11.281186;12.611526;110338.000000;18191.000000;613;18.701355;3.083220;98887.000000;33623.000000;480;16.760508;5.698813;
6000;79836.000000;42383.000000;558;13.306000;7.063833;9049794.000000;9049794.000000;32923;1508.298950;1508.298950;67804.000000;75808.000000;866;11.300667;12.634666;108039.000000;18758.000000;634;18.006500;3.126333;96389.000000;34226.000000;489;16.064833;5.704333;
6100;82481.000000;46113.000000;599;13.521476;7.559508;9436535.000000;9436535.000000;34425;1546.972900;1546.972900;69106.000000;77208.000000;1515;11.328853;12.657049;113970.000000;18682.000000;1007;18.683607;3.062623;101886.000000;34226.000000;493;16.702623;5.610820;
6200;83251.000000;41714.000000;603;13.427581;6.728065;9666426.000000;9666426.000000;35396;1559.100952;1559.100952;70306.000000;78608.000000;881;11.339678;12.678710;112222.000000;19298.000000;631;18.100323;3.112581;99962.000000;34903.000000;503;16.122904;5.629516;
6300;82291.000000;48075.000000;626;13.062063;7.630952;9863652.000000;9863652.000000;35733;1565.659058;1565.659058;71655.000000;80008.000000;898;11.373810;12.699682;114248.000000;19629.000000;632;18.134604;3.115714;102275.000000;36080.000000;526;16.234127;5.726984;
6400;87592.000000;45522.000000;602;13.686250;7.112813;10112495.000000;10112495.000000;36497;1580.077393;1580.077393;72990.000000;81408.000000;885;11.404688;12.720000;122305.000000;19607.000000;641;19.110157;3.063594;109918.000000;36012.000000;512;17.174688;5.626875;
6500;85487.000000;45687.000000;673;13.151846;7.028769;10616671.000000;10616671.000000;38516;1633.333984;1633.333984;74310.000000;82808.000000;979;11.432307;12.739693;115688.000000;20497.000000;665;17.798153;3.153385;102852.000000;36898.000000;534;15.823384;5.676615;
6600;88746.000000;48517.000000;680;13.446363;7.351060;10800577.000000;10800577.000000;38907;1636.451050;1636.451050;75565.000000;84208.000000;1136;11.449243;12.758788;115020.000000;20782.000000;680;17.427273;3.148788;101717.000000;37782.000000;540;15.411667;5.724545;
6700;91902.000000;50043.000000;646;13.716717;7.469104;11076587.000000;11076587.000000;40324;1653.221924;1653.221924;76784.000000;85608.000000;949;11.460299;12.777313;116834.000000;21128.000000;680;17.437910;3.153433;103611.000000;38485.000000;537;15.464329;5.744030;
6800;90890.000000;49456.000000;714;13.366177;7.272941;11527772.000000;11527772.000000;41633;1695.260620;1695.260620;78145.000000;87008.000000;939;11.491912;12.795294;124839.000000;21308.000000;682;18.358677;3.133529;110799.000000;38136.000000;545;16.293970;5.608235;
