2300;26852.769531;15257.759766;241;11.675117;6.633809;1324605.500000;1324605.500000;5765;575.915405;575.915405;22814.189453;25804.000000;399;9.919212;11.219131;36796.351562;6396.629883;270;15.998414;2.781143;36794.679688;19496.390625;220;15.997686;8.476691;
2400;28144.240234;15644.580078;264;11.726767;6.518575;1441953.625000;1441953.625000;6505;600.814026;600.814026;23966.080078;27104.000000;394;9.985867;11.293333;38774.500000;6687.899902;274;16.156042;2.786625;38730.000000;20322.019531;226;16.137501;8.467508;
2500;29251.619141;16386.560547;272;11.700647;6.554624;1563589.500000;1563589.500000;6992;625.435791;625.435791;25112.779297;28404.000000;403;10.045112;11.361600;40436.171875;7013.370117;275;16.174469;2.805348;40396.058594;21207.039062;229;16.158424;8.482816;
2600;30752.730469;17012.150391;274;11.827973;6.543135;1692726.125000;1692726.125000;7188;651.048523;651.048523;26266.730469;29704.000000;542;10.102589;11.424616;42195.851562;7344.759766;339;16.229174;2.824908;42225.000000;22146.750000;285;16.240385;8.517981;
2700;31933.289062;17979.619141;357;11.827144;6.659118;1822700.500000;1822700.500000;9299;675.074280;675.074280;27424.080078;31004.000000;535;10.157066;11.482963;44225.890625;7647.870117;354;16.379959;2.832545;44235.921875;23056.000000;293;16.383675;8.539259;
2800;33551.320312;18807.890625;345;11.982615;6.717104;1961702.125000;1961702.125000;10011;700.607910;700.607910;28584.710938;32304.000000;517;10.208825;11.537143;45840.761719;7969.859863;368;16.371700;2.846379;45809.441406;23855.310547;307;16.360516;8.519753;
2900;34773.578125;19524.869141;352;11.990889;6.732714;2107363.750000;2107363.750000;10213;726.677185;726.677185;29750.320312;33604.000000;509;10.258731;11.587586;48129.750000;8281.219727;346;16.596466;2.855593;48142.019531;24797.429688;288;16.600697;8.550838;
3000;36267.941406;20132.109375;356;12.089314;6.710703;2246421.500000;2246421.500000;9882;748.807190;748.807190;30917.679688;34904.000000;461;10.305893;11.634666;49617.089844;8603.719727;313;16.539030;2.867907;49589.339844;25659.589844;259;16.529779;8.553197;
3100;37518.449219;20955.089844;307;12.102726;6.759706;2404249.500000;2404249.500000;9478;775.564331;775.564331;32091.429688;36204.000000;454;10.352074;11.678710;51709.640625;8922.389648;318;16.680529;2.878190;51697.390625;26543.689453;266;16.676579;8.562481;
3200;39033.160156;21700.789062;316;12.197863;6.781497;2560165.000000;2560165.000000;9940;800.051575;800.051575;33284.281250;37504.000000;465;10.401338;11.720000;53573.640625;9239.379883;324;16.741762;2.887306;53522.710938;27398.640625;269;16.725847;8.562076;
3300;40313.148438;22455.400391;343;12.216105;6.804667;2724659.750000;2724659.750000;10777;825.654480;825.654480;34458.230469;38804.000000;537;10.441888;11.758788;55391.828125;9563.799805;359;16.785402;2.898121;55420.941406;28376.640625;304;16.794224;8.598982;
3400;41802.199219;23117.449219;375;12.294765;6.799250;2891424.000000;2891424.000000;12034;850.418823;850.418823;35651.519531;40104.000000;567;10.485741;11.795294;57240.531250;9896.910156;387;16.835451;2.910856;57256.839844;29290.750000;321;16.840246;8.614926;
3500;43257.738281;23871.980469;380;12.359354;6.820566;3057624.750000;3057624.750000;12807;873.607056;873.607056;36840.609375;41404.000000;533;10.525888;11.829714;59102.238281;10223.200195;373;16.886354;2.920914;59068.390625;30123.369141;315;16.876682;8.606677;
3600;44695.500000;24930.179688;371;12.415417;6.925050;3237601.500000;3237601.500000;12669;899.333740;899.333740;38033.648438;42704.000000;699;10.564902;11.862223;60817.871094;10547.910156;458;16.893852;2.929975;60810.199219;31065.910156;384;16.891722;8.629419;
3700;46470.488281;25685.320312;460;12.559591;6.941978;3424474.000000;3424474.000000;15862;925.533508;925.533508;39231.640625;44004.000000;718;10.603147;11.892973;63032.390625;10859.870117;468;17.035782;2.935100;62982.828125;31897.820312;392;17.022387;8.621033;
3800;47239.000000;26467.890625;467;12.431315;6.965234;3610155.500000;3610155.500000;16520;950.040894;950.040894;40427.718750;45304.000000;613;10.638873;11.922105;65110.769531;11187.450195;437;17.134413;2.944066;65058.328125;32768.238281;362;17.120613;8.623220;
3900;48923.539062;27109.710938;436;12.544497;6.951208;3800966.500000;3800966.500000;15235;974.606812;974.606812;41618.730469;46604.000000;616;10.671470;11.949743;66188.796875;11534.580078;424;16.971487;2.957585;66216.046875;33797.660156;357;16.978474;8.666067;
4000;50372.750000;27813.929688;421;12.593187;6.953483;4002487.750000;4002487.750000;15850;1000.621948;1000.621948;42825.691406;47904.000000;562;10.706423;11.976000;68433.929688;11861.620117;402;17.108482;2.965405;68420.460938;34603.851562;338;17.105116;8.650963;
4100;51888.769531;28615.599609;403;12.655797;6.979414;4209904.500000;4209904.500000;15854;1026.806030;1026.806030;44016.589844;49208.000000;663;10.735754;12.001951;70535.820312;12180.679688;443;17.203859;2.970897;70397.968750;35368.671875;365;17.170237;8.626505;
4200;53192.988281;29519.349609;436;12.664997;7.028417;4409537.500000;4409537.500000;17416;1049.889893;1049.889893;45267.941406;50608.000000;696;10.778081;12.049523;72225.953125;12515.719727;473;17.196655;2.979933;72142.921875;36324.238281;399;17.176886;8.648628;
4300;54533.968750;30234.580078;476;12.682319;7.031298;4629519.000000;4629519.000000;18704;1076.632324;1076.632324;46507.640625;52008.000000;652;10.815730;12.094884;74335.507812;12838.830078;447;17.287327;2.985775;74313.000000;37249.648438;376;17.282093;8.662709;
4400;56076.789062;31108.029297;456;12.744725;7.070007;4840731.500000;4840731.500000;18523;1100.166260;1100.166260;47745.011719;53408.000000;866;10.851139;12.138182;76190.710938;13185.080078;596;17.316071;2.996609;76250.476562;38320.328125;487;17.329655;8.709166;
4500;57782.488281;31812.150391;584;12.840553;7.069367;5065118.500000;5065118.500000;24307;1125.581909;1125.581909;48989.621094;54808.000000;825;10.886582;12.179556;78056.171875;13516.809570;578;17.345816;3.003736;78046.562500;39161.378906;486;17.343681;8.702529;
4600;59327.808594;32755.990234;571;12.897349;7.120867;5288406.500000;5288406.500000;21787;1149.653564;1149.653564;50232.628906;56208.000000;729;10.920136;12.219131;80011.843750;13854.629883;508;17.393879;3.011876;80022.570312;40075.531250;428;17.396212;8.712072;
4700;60406.628906;33170.218750;510;12.852474;7.057493;5533078.000000;5533078.000000;22233;1177.250610;1177.250610;51479.609375;57608.000000;728;10.953109;12.257021;81613.289062;14207.769531;507;17.364529;3.022930;81546.632812;40919.898438;420;17.350348;8.706362;
4800;62099.578125;34351.339844;499;12.937412;7.156529;5762492.000000;5762492.000000;21708;1200.519165;1200.519165;52716.738281;59008.000000;816;10.982654;12.293333;84125.398438;14509.379883;552;17.526125;3.022788;84104.250000;41843.578125;465;17.521719;8.717412;
4900;63335.789062;34686.988281;561;12.925672;7.078977;5992080.500000;5992080.500000;25222;1222.873535;1222.873535;53980.378906;60408.000000;824;11.016404;12.328163;85878.203125;14864.540039;575;17.526163;3.033580;85888.890625;42787.679688;481;17.528345;8.732180;
5000;65201.089844;35676.011719;567;13.040218;7.135202;6244018.500000;6244018.500000;24950;1248.803711;1248.803711;55229.019531;61808.000000;900;11.045804;12.361600;88153.710938;15178.919922;637;17.630743;3.035784;88014.140625;43445.539062;529;17.602829;8.689108;
5100;66633.601562;36524.410156;624;13.065413;7.161649;6508384.000000;6508384.000000;28791;1276.153687;1276.153687;56479.691406;63208.000000;920;11.074450;12.393725;89183.367188;15557.719727;630;17.486935;3.050533;89096.703125;44486.328125;533;17.469942;8.722810;
5200;67882.546875;37186.800781;621;13.054336;7.151308;6750534.000000;6750534.000000;27531;1298.179565;1298.179565;57733.171875;64608.000000;854;11.102533;12.424616;91920.390625;15860.929688;575;17.676998;3.050179;91872.539062;45454.480469;484;17.667795;8.741246;
5300;69618.546875;38096.820312;573;13.135575;7.188079;7030370.000000;7030370.000000;28104;1326.484863;1326.484863;58990.648438;66008.000000;831;11.130311;12.454340;93832.843750;16209.440430;575;17.704309;3.058385;93726.671875;46259.871094;484;17.684278;8.728277;
5400;70362.070312;38849.500000;578;13.030013;7.194352;7284950.500000;7284950.500000;27564;1349.064941;1349.064941;60254.449219;67408.000000;880;11.158232;12.482963;95758.429688;16549.289062;607;17.733042;3.064683;95723.390625;47251.660156;504;17.726553;8.750307;
5500;72245.476562;39486.800781;622;13.135541;7.179418;7569910.500000;7569910.500000;31146;1376.347412;1376.347412;61508.421875;68808.000000;849;11.183350;12.510546;97830.671875;16874.750000;580;17.787395;3.068136;97750.710938;48061.421875;491;17.772856;8.738441;
5600;73850.093750;40603.441406;577;13.187517;7.250615;7851476.500000;7851476.500000;29575;1402.049316;1402.049316;62781.210938;70208.000000;1059;11.210931;12.537143;99642.937500;17243.380859;693;17.793383;3.079175;99595.156250;49120.929688;583;17.784849;8.771595;
5700;75316.273438;41078.101562;707;13.213382;7.206685;8120878.000000;8120878.000000;36916;1424.715454;1424.715454;64038.859375;71608.000000;949;11.234888;12.562807;102697.867188;17540.869141;658;18.017170;3.077345;102611.976562;49886.160156;538;18.002102;8.751958;
5800;76503.382812;41851.769531;650;13.190238;7.215822;8414175.000000;8414175.000000;33149;1450.719849;1450.719849;65303.710938;73008.000000;871;11.259260;12.587586;104080.570312;17892.710938;613;17.944925;3.084950;104011.437500;50871.101562;518;17.933006;8.770880;
5900;78774.046875;42998.718750;612;13.351533;7.287919;8718234.000000;8718234.000000;33027;1477.666748;1477.666748;66568.093750;74408.000000;939;11.282728;12.611526;105649.570312;18261.390625;659;17.906708;3.095151;105603.750000;51792.128906;564;17.898941;8.778327;
6000;79763.351562;43783.050781;668;13.293892;7.297175;8994995.000000;8994995.000000;35657;1499.165894;1499.165894;67843.070312;75808.000000;940;11.307178;12.634666;107349.046875;18585.570312;651;17.891508;3.097595;107296.937500;52707.921875;553;17.882822;8.784654;
