N;K3;K5;K7;K9;K11;K13;K15;K17;K19;K21;K23;K25
5000;1048.720172;395.459227;251.575039;235.486730;218.968034;180.499307;192.870423;184.821536;145.626234;191.400104;176.000000;162.963186;
5100;1490.212736;457.405728;371.541384;232.680038;200.922871;166.478227;168.148744;183.412104;153.570831;189.267007;208.456230;166.859222;
5200;971.466932;527.311104;331.847857;224.815480;205.029266;164.359362;189.129585;159.474136;161.235852;208.413051;182.745725;181.455229;
5300;1537.079699;467.758485;304.489737;226.227761;235.730779;204.058815;189.573205;153.091476;142.562267;197.035530;207.843691;153.277526;
5400;1022.331160;377.041112;269.970369;202.622802;207.270355;229.401395;203.371581;179.337670;196.239649;172.968205;197.418338;188.549728;
5500;1271.355969;418.450714;348.173807;248.268000;200.845712;232.426332;175.940331;194.450508;172.008721;170.642902;188.796186;202.684484;
5600;1267.979101;539.458061;305.476677;209.069366;268.516294;212.546466;211.596314;180.518697;147.085009;221.984234;177.974717;188.539121;
5700;948.935193;478.490334;307.829498;221.743095;256.193286;197.327140;216.937779;205.360658;167.475371;203.273215;189.726118;188.316223;
5800;1094.354147;484.171457;312.339559;320.373220;254.442528;217.142810;166.340013;193.315804;169.729196;185.827877;189.055547;192.148380;
5900;820.240818;580.681496;334.796953;314.466214;222.759960;284.242854;201.779583;193.724031;226.495033;187.296556;217.961006;195.760057;
6000;1308.483855;537.904267;271.858419;268.121241;214.077089;225.683407;174.198163;192.891161;167.448500;185.706758;182.079653;182.271775;
6100;1125.712219;507.376586;329.772649;304.343556;217.827914;236.048724;205.438555;178.207744;188.565638;191.439285;173.683620;201.536597;
6200;1450.308243;582.613079;355.904482;256.478069;244.879562;206.434009;223.069496;206.932356;181.832340;179.122863;212.014150;199.995000;
6300;1220.551515;589.308917;351.173746;300.341472;241.778825;217.099056;211.886762;184.130389;188.340118;191.041880;218.451368;202.205341;
6400;961.687579;503.250435;308.025973;262.722287;244.112679;199.787387;222.519662;190.078931;186.815417;159.172862;221.812984;221.876092;
