N;K3;K5;K7;K9;K11;K13;K15;K17;K19;K21;K23;K25
8100;43592;27526;23240;21557;20570;19851;19337;19200;18965;18929;18528;18833;
8200;44552;27632;23487;21654;20806;20170;19578;19518;19177;18970;18914;18870;
8300;45311;27992;23908;21916;21057;20343;19998;19758;19492;19305;19049;19136;
8400;45456;28250;24188;22166;21360;20522;20141;19806;19703;19500;19242;19259;
8500;45965;28541;24366;22349;21583;20889;20379;20149;19797;19640;19625;19595;
8600;46287;28942;24577;22732;22035;21043;20687;20231;20063;19966;19659;19884;
8700;46783;29244;24977;23089;21963;21328;20844;20553;20436;20207;19887;20097;
8800;48050;29457;25202;23364;22232;21497;20989;20800;20749;20312;20223;20267;
8900;48261;29773;25408;23543;22531;21745;21336;20998;20855;20550;20500;20434;
9000;48541;30204;25804;23820;22880;22250;21712;21139;21203;20850;20542;20570;
9100;49229;30441;25929;24104;22873;22244;21941;21470;21195;21203;20922;20847;
9200;50196;30977;26333;24243;23154;22643;21987;21750;21652;21510;21032;21187;
9300;50072;31147;26551;24569;23448;22791;22327;21854;21826;21583;21363;21196;
9400;50653;31378;26842;24844;23705;22996;22547;22190;21992;21764;21611;21494;
9500;51544;31698;27033;25062;24004;23277;22805;22380;22112;21815;21901;21551;
9600;52100;31968;27371;25450;24318;23526;23035;22598;22414;22114;21867;21766;
9700;52198;32391;27716;25567;24506;23819;23210;22710;22587;22395;22197;22014;
9800;53190;32815;27942;25919;24724;23938;23481;23004;22954;22655;22657;22156;
9900;53714;33198;28153;26052;24908;24103;23636;23205;23061;22773;22787;22386;
10000;54167;33635;28516;26263;25208;24432;24070;23421;23349;23074;22818;22711;
