N;K3;K5;K7;K9;K11;K13;K15;K17;K19;K21;K23;K25
8200;22428;13826;11784;10849;10401;10123;9840;9829;9657;9532;9478;9518;
8300;22767;14032;11969;11003;10498;10225;9988;9899;9723;9635;9585;9591;
8400;23107;14244;12097;11133;10645;10317;10095;9994;9839;9752;9705;9713;
8500;23310;14388;12168;11253;10782;10432;10206;10123;9964;9870;9807;9818;
8600;23556;14531;12319;11381;10883;10555;10326;10248;10101;10002;9883;9951;
8700;23969;14665;12510;11513;11003;10622;10432;10351;10265;10102;10000;10058;
8800;24229;14884;12609;11692;11158;10744;10563;10456;10384;10239;10099;10158;
8900;24515;14989;12745;11816;11282;10866;10697;10565;10473;10381;10218;10274;
9000;24566;15160;12876;11932;11379;10986;10844;10659;10619;10472;10314;10370;
9100;25123;15306;12970;12071;11496;11098;10977;10756;10716;10601;10418;10473;
9200;25364;15401;13136;12187;11626;11191;11083;10895;10817;10709;10535;10575;
9300;25377;15653;13298;12360;11721;11383;11206;11014;10932;10733;10674;10666;
9400;25737;15789;13466;12467;11865;11447;11301;11172;11044;10842;10776;10773;
9500;25973;15915;13577;12549;12016;11600;11425;11273;11196;10960;10876;10851;
9600;26306;16095;13715;12701;12118;11738;11521;11345;11306;11069;10999;10990;
9700;26374;16296;13862;12836;12256;11870;11654;11432;11429;11210;11109;11079;
9800;26930;16531;14059;12974;12369;11960;11765;11503;11490;11356;11231;11163;
9900;27209;16631;14137;13088;12541;12074;11923;11618;11603;11443;11377;11247;
10000;27349;16882;14275;13207;12620;12192;12053;11702;11760;11573;11457;11383;
