N;K3;K5;K7;K9;K11;K13;K15;K17;K19;K21;K23;K25
5000;134.305622;71.070388;66.030296;66.317419;66.045439;58.898217;60.033324;58.549125;60.728906;65.000000;68.425142;70.249555;
5100;129.892263;74.357246;66.143783;63.702433;65.153665;66.663333;67.801180;72.560320;71.624018;69.455021;68.058798;69.627581;
5200;157.641999;83.072258;69.209826;66.715815;65.901442;63.442888;66.775744;66.136223;67.977938;67.638746;69.620399;70.767224;
5300;143.429425;104.427008;72.491379;70.760158;72.897188;67.653529;74.310161;69.641941;73.102668;74.578817;72.443081;72.993150;
5400;133.285408;81.240384;76.504902;77.207513;72.518963;75.465224;67.431447;69.382995;80.392786;74.505033;73.871510;73.674962;
5500;135.650286;87.160771;77.097341;69.541355;75.099933;71.930522;76.354437;78.866977;81.694553;72.498276;75.239617;75.478474;
5600;139.107872;85.551154;78.498408;70.823725;72.732386;67.186308;77.659513;71.175839;70.562029;88.340251;81.080207;92.341757;
5700;154.178468;98.203870;78.294317;86.063930;76.498366;71.358251;72.387844;74.310161;73.389373;76.138033;84.035707;121.630588;
5800;162.828130;92.628289;84.728980;75.888075;74.879904;72.952039;77.736735;85.533619;76.282370;77.698134;75.643903;76.694198;
5900;164.000000;91.635146;78.746428;77.123278;82.680106;109.027519;72.512068;74.027022;73.259812;77.136243;81.098705;82.219219;
6000;148.532825;94.403390;79.837335;80.597767;80.752709;75.835348;80.585358;87.686943;79.240141;78.987341;84.782074;81.264999;
6100;154.204410;100.672737;84.634508;88.971906;75.597619;74.215901;76.830983;74.337070;80.006250;92.703829;80.405224;80.181045;
6200;150.269757;86.232245;82.255699;75.782584;74.766303;75.026662;76.843998;82.012194;77.045441;76.537572;79.686887;81.228074;
6300;156.595019;93.332738;81.178815;76.354437;76.085478;73.505102;87.034476;76.642025;138.318473;81.945104;81.896276;82.873397;
6400;148.670777;95.994792;93.824304;87.086164;81.320354;79.511006;81.178815;78.307088;100.458947;84.160561;86.746758;85.305334;
6500;167.782597;99.579114;83.886829;88.865066;88.334591;77.188082;89.498603;85.761297;81.037029;79.868642;84.510354;84.740781;
6600;158.968550;93.069866;92.293012;83.264638;83.868945;76.347888;79.259069;84.805660;78.759126;80.684571;84.604964;81.700673;
6700;164.191961;95.073656;86.284413;81.981705;81.865744;81.135689;81.780193;84.929382;98.777528;88.538127;87.817994;89.922189;
6800;162.089481;103.556748;87.498571;83.952367;87.326972;82.437855;84.982351;86.700634;86.011627;88.583294;90.332718;93.102094;
6900;172.180138;119.536605;95.911417;90.807489;102.771591;90.642154;91.525953;92.298429;89.297256;99.754699;87.549986;97.226540;
7000;171.195794;100.623059;92.978492;98.061205;91.214034;84.391943;92.206290;103.956722;86.827415;88.943802;91.787799;92.720009;
7100;173.718163;103.208527;95.953114;93.850946;93.952115;91.586025;86.058120;91.733309;90.432295;91.279790;93.552125;97.498718;
7200;182.671837;111.803399;96.984535;90.735880;92.741576;107.670795;99.010100;94.588583;104.632691;98.737024;100.369318;96.208108;
7300;186.440339;104.033648;89.291657;90.327183;88.453378;86.758285;87.063195;92.849340;89.375612;102.034308;93.423766;92.395887;
7400;166.880197;109.284034;96.441692;89.816480;92.038036;104.909485;100.079968;91.542340;94.599154;95.000000;99.438423;99.085821;
7500;197.527213;107.615055;100.344407;90.575935;96.140522;89.682774;96.192515;91.312650;103.276328;91.482239;93.642939;103.802697;
7600;193.139846;115.321290;98.142753;89.693924;90.890043;91.087870;129.390881;90.575935;92.406710;93.370231;95.932268;94.535708;
7700;182.422586;110.249717;95.325757;92.649879;88.921314;87.189449;93.343452;92.206290;92.162899;95.838406;110.004545;94.889409;
7800;175.117104;117.775210;95.744452;96.446877;100.821625;97.349884;97.544861;97.575612;100.767058;101.621848;106.033014;112.249722;
7900;218.105479;125.506972;107.851750;96.550505;98.498731;97.319063;99.322706;98.797773;96.695398;99.829855;105.740248;101.380471;
8000;208.052878;119.415242;94.678403;90.476516;89.241246;93.338095;93.840290;95.916630;96.674712;105.896176;101.980390;106.550458;
8100;192.971500;128.117134;102.791050;98.371744;100.109940;97.298510;94.683684;99.959992;91.613318;98.371744;94.572723;100.548496;
8200;177.369670;110.276924;96.876210;100.289581;99.262279;100.184829;87.544275;94.281493;92.466210;96.395021;97.892799;101.513546;
8300;200.975123;113.216607;99.413279;86.631403;94.053176;86.550563;93.236259;89.185201;131.738377;98.686372;92.119488;98.132563;
8400;188.486074;114.738834;99.095913;86.000000;94.398093;96.156123;92.027170;91.000000;94.228446;96.545326;103.000000;112.556652;
8500;190.181492;126.653069;100.419122;95.115719;92.951600;92.325511;99.352906;104.928547;100.339424;107.731147;112.361025;108.060168;
8600;186.365233;113.569362;100.129916;102.630405;103.397292;93.525398;99.378066;98.000000;97.149370;99.839872;123.931433;101.311401;
8700;207.689672;134.029847;104.124925;135.690825;116.051713;101.950969;107.610408;108.083301;111.763142;113.181271;113.820033;114.232220;
8800;222.249859;134.669967;121.540117;111.512331;108.710625;106.315568;115.658981;113.053085;117.175083;115.303946;118.785521;125.530873;
8900;221.693482;124.519075;115.697882;112.862749;109.407495;105.042848;104.919016;105.858396;111.256460;117.957620;114.664729;115.784282;
9000;207.773916;134.149171;112.129390;106.131993;117.681774;107.191418;105.033328;127.644036;116.060329;114.564392;111.924081;110.593852;
9100;229.200785;135.355089;126.011904;125.175876;112.853888;158.028478;116.867446;111.919614;120.386876;123.721461;120.515559;122.576507;
9200;233.017167;139.688940;122.890195;132.796837;113.022122;114.092068;122.837291;121.276543;118.122817;120.942135;126.388291;129.699653;
9300;230.525487;131.711807;114.100833;119.507322;116.533257;111.624370;115.866302;117.183617;130.652210;119.845734;123.523277;126.118991;
9400;245.497454;145.880088;118.033893;116.228224;111.539231;108.305125;119.486401;120.033329;117.592517;148.118196;130.418557;125.678160;
9500;225.233212;139.896390;154.673850;117.923704;123.154375;118.380742;117.877055;117.987287;121.004132;121.963109;122.315167;128.502918;
9600;227.426911;158.581209;131.449610;118.772893;118.279330;121.589473;121.926207;126.178445;119.787312;131.833228;132.838248;131.624466;
9700;215.506380;144.599447;132.087092;130.157597;131.076314;123.272057;120.274686;122.494898;125.558751;123.442294;130.307329;131.324027;
9800;246.113795;156.444878;129.089117;128.245858;117.626528;118.072012;121.136287;121.803120;128.771115;125.634390;130.249760;134.866601;
9900;251.205095;147.682091;124.899960;120.830460;123.822454;117.260394;118.995798;122.918672;131.125894;120.220631;122.155638;128.464003;
10000;241.161771;137.222447;127.141653;122.682517;120.374416;121.317765;120.867696;125.251746;115.008695;122.233383;127.298861;128.378347;
